,Key_a,title_a,brand_a,price_a,Key_b,title_b,brand_b,price_b,label
89,"[2415656, 886286, 30315607, 539794, 4220731, 2415569, 3990167, 17031641, 17182579]",nike air max thea baskets femme couleur blanc 599409 101 anima sportiva sport boutique,nike,,"[2415656, 886286, 30315607, 539794, 4220731, 2415569, 3990167, 17031641, 17182579]",nike wmns air max thea white 599409 101 purchaze,nike,,1
90,"[3087281, 2576418, 3002671, 62050879, 62050878, 74800221, 75083684, 56692440, 59208866]",damskie nike free run flyknit czarny bia y buty obuwie sportowe,,,"[3087281, 2576418, 3002671, 62050879, 62050878, 74800221, 75083684, 56692440, 59208866]",free rn flyknit nike 831070 001 everysize com,nike,,1
91,"[17493275, 2628556, 1069901, 157064, 646426, 13743255, 764998, 7284660, 794586]",puma kids evopower 4 3 fg red blast white black youths soccer cleats firm ground,,,"[17493275, 2628556, 1069901, 157064, 646426, 13743255, 764998, 7284660, 794586]",puma kids evopower 4 3 fg rood blast wit zwart kinderen voetbalschoenen ferme grond,,,1
92,"[17493275, 2628556, 157064, 794586, 12257149, 1069901, 586918, 358868, 1746546]",puma evospeed 4 5 tricks fg rosa amarillo negro botas de futbol terrenos firmes,,,"[17493275, 2628556, 157064, 794586, 12257149, 1069901, 586918, 358868, 1746546]",puma evospeed 4 5 tricks fg rose jaune noir chaussures pour homme terrain sec,,,1
93,"[29819092, 7291, 55480132, 1638106, 7775483, 16195363, 18637482, 8042573, 799611]",gel hunter 3 women scarpe da squash e badminton per donna asics,,,"[29819092, 7291, 55480132, 1638106, 7775483, 16195363, 18637482, 8042573, 799611]",gel hunter 3 women s squash badminton shoes asics,,,1
94,"[28249, 490441, 1297994, 5158896, 19900876, 3087281, 3002671, 2076724, 2635791]",nike free run concord negro cobalto azul zapatillas para hombre,,,"[28249, 490441, 1297994, 5158896, 19900876, 3087281, 3002671, 2076724, 2635791]",nike free run concord schwarz kobaltblau blau herrenschuhe,,,1
95,"[157064, 17493275, 2628556, 1069901, 794586, 12257149, 358868, 586918]",puma evotouch 2 fg nero bianco giallo safety scarpe uomo terreni compatti,,,"[157064, 17493275, 2628556, 1069901, 794586, 12257149, 358868, 586918]",puma evotouch 2 fg noir blanc jaune chaussures pour homme terrain sec,,,1
96,"[476543, 23639899, 7927453, 7927450, 7927449, 7927444, 7927441, 4026976, 2154190]",nike mercurial victory fg fu ballschuhe nocken farbe wei 651632 107 der online shop f r deine sportbekleidung,nike,,"[476543, 23639899, 7927453, 7927450, 7927449, 7927444, 7927441, 4026976, 2154190]",nike mercurial victory v fg blanco negro volt naranja total botas de futbol,,,1
97,"[3747883, 3576931, 976243, 7403823, 17660, 4877938, 12125304, 4331856, 2303668]",air jordan 9 pure platinum game royal mandarin for sale hoop,,,"[3747883, 3576931, 976243, 7403823, 17660, 4877938, 12125304, 4331856, 2303668]",air jordans 9 fontay montana for sale cheap kd,,,1
98,"[5262520, 483915, 165023, 60517466, 3341498, 7034804, 448969, 90007, 4093664]",nike f c air footscape magista fk rojo zapatillas deportivas,,,"[5262520, 483915, 165023, 60517466, 3341498, 7034804, 448969, 90007, 4093664]",nike f c air footscape magista fk rouge chaussures pour homme noir or,,,1
99,"[17493275, 2628556, 12257149, 157064, 794586, 1069901, 586918, 358868]",puma evospeed 3 5 cuir fg noir blanc rouge chaussures pour homme terrain sec,,,"[17493275, 2628556, 12257149, 157064, 794586, 1069901, 586918, 358868]",puma evospeed 3 5 pelle fg nero bianco rosso scarpe uomo terreni compatti,,,1
100,"[407275, 6795141, 6794674, 407448, 669014, 4697733, 3321424, 56599233, 2332808]",air max 90 leather,,139 00 eur,"[407275, 6795141, 6794674, 407448, 669014, 4697733, 3321424, 56599233, 2332808]",zapatillas nike sportswear air max 90 piel blanco deportivas 302519 113,,,1
101,"[18401829, 2076724, 3087281, 2635791, 2467627, 15295479, 45650, 38685497, 5499752]",nike free trainer 3 0 v4 negro rojo volt zapatillas para hombre,,,"[18401829, 2076724, 3087281, 2635791, 2467627, 15295479, 45650, 38685497, 5499752]",nike free trainer 3 0 v4 noir rouge volt chaussures homme,,,1
102,"[307368, 15304565, 3993408, 2216078, 7824614, 43347, 2573864, 6555783, 1089001]",rumi top in black amanda uprichard joan penny ruffle dresses and many more singer22,,,"[307368, 15304565, 3993408, 2216078, 7824614, 43347, 2573864, 6555783, 1089001]",rumi top in black sale up to 85 off,,,1
103,"[2539345, 7259632, 196184, 777175, 744911, 5441307, 15074382, 7259657, 66039578]",asics donna gel pulse 8 rosa diva bianco viola scuro scarpe,,,"[2539345, 7259632, 196184, 777175, 744911, 5441307, 15074382, 7259657, 66039578]",gel pulse 8 women damen laufschuhe asics,,,1
104,"[7339413, 1130577, 660030, 4140943, 1129480, 30749736, 6675972, 3944952, 5187395]",asics gel kayano 24 lite show mens running shoes black start fitness,,,"[7339413, 1130577, 660030, 4140943, 1129480, 30749736, 6675972, 3944952, 5187395]",asics gel kayano 24 lite show phantom black reflective mens shoes t7a3n 1690,,,1
105,"[407184, 785459, 1425082, 56013, 5452271, 658967, 820827, 833218, 1519024]",air force 1,,59 40 eur,"[407184, 785459, 1425082, 56013, 5452271, 658967, 820827, 833218, 1519024]",nike sportswear air force 1 gym red sail deep royal blue mens shoes,,,1
106,"[29566195, 647054, 129068, 6831716, 41421, 1637988, 7822683, 16730434, 21984962]",air jordan retro nike 378038 123 everysize com,nike,,"[29566195, 647054, 129068, 6831716, 41421, 1637988, 7822683, 16730434, 21984962]",basketball shoes air jordan retro xi gs shop basketmania,,,1
107,"[40387612, 287137, 3918, 727092, 734764, 590643, 738258, 945876, 7894579]",nike sportswear air max 90 essential university blue mens shoes 537384 416,,,"[40387612, 287137, 3918, 727092, 734764, 590643, 738258, 945876, 7894579]",sneakers buty nike air max 90 essential university blue navy grey white 537384 416 bludshop com,,,1
108,"[65542252, 1090828, 1580373, 39543186, 1304856, 30765148, 6276389, 6276983, 6831716]",air jordan 5 silver tongue 136027 100,,,"[65542252, 1090828, 1580373, 39543186, 1304856, 30765148, 6276389, 6276983, 6831716]",air jordans 5 retro white black fire red for sale 2017 jordan shoes,,,1
109,"[324867, 764690, 163046, 1126104, 754488, 154069, 3325943, 30945034, 6466219]",puma liga classico fg nero bianco argento scarpe da calcio terreni compatti,,,"[324867, 764690, 163046, 1126104, 754488, 154069, 3325943, 30945034, 6466219]",puma liga classico fg noir blanc silver chaussures de football terrain sec crampons 10333001,,,1
110,"[49021, 897951, 6270441, 326246, 841457, 1392031, 16613531, 321561, 128504]",downy unstopables fresh in wash scent booster 9 7 oz plastic bottle 7oz,,,"[17493275, 2628556, 1069901, 157064, 794586, 12257149, 358868, 586918, 3594822]",puma evopower 1 3 fg jaune noir bleu atomique chaussures pour homme terrain sec,,,1
111,"[6795141, 407448, 131005, 665708, 407275, 19796684, 20646860, 862245, 68828046]",air max 90 essential,,139 00 eur,"[6795141, 407448, 131005, 665708, 407275, 19796684, 20646860, 862245, 68828046]",buty nike sportswear air max 90 essential bia e m skie,,,1
112,"[2415656, 886286, 30315607, 4220731, 3990167, 2415569, 17182579, 16227993, 17031641]",air max thea nike 599409 020 everysize com,nike,,"[2415656, 886286, 30315607, 4220731, 3990167, 2415569, 17182579, 16227993, 17031641]",nike air max thea 599409 020 sneakers for women upclassics,nike,,1
113,"[1130577, 1427, 18170412, 5187395, 376164, 1129480, 30749736, 5196397, 6726715]",48 by hadrian the collection undandy custom made handcrafted men s shoes,,,"[1130577, 1427, 18170412, 5187395, 376164, 1129480, 30749736, 5196397, 6726715]",48 by hadrian shoes undandy custom made handcrafted men s,,,1
114,"[658967, 131005, 4697875, 10501493, 68534892, 4698259, 4697775, 975752, 741723]",air force 1 07,,eur 99 00,"[658967, 131005, 4697875, 10501493, 68534892, 4698259, 4697775, 975752, 741723]",nike air force 1 07 315122 001 sneakers for men and women upclassics,nike,,1
115,"[483915, 165023, 60517466, 5262520, 3341498, 7034804, 1990127, 90007, 448969]",nike tiempo legacy ic botas f tbol sin tacos color azul claro 631522 418 equipamiento deportivo y casual,nike,,"[483915, 165023, 60517466, 5262520, 3341498, 7034804, 1990127, 90007, 448969]",nike tiempo legacy ic fu ballschuhe halle farbe hellblau 631522 418 der online shop f r deine sportbekleidung,nike,,1
116,"[18401829, 2635791, 2467627, 15295479, 45650, 618531, 5499752, 16879723, 5500175]",free rn nike 831508 100 everysize com,nike,,"[18401829, 2635791, 2467627, 15295479, 45650, 618531, 5499752, 16879723, 5500175]",nike free run blanco negro zapatillas para hombre,,,1
117,"[407275, 785459, 12100562, 24345303, 2828181, 406916, 407448, 1425082, 28128586]",cheap air jordan 4 retro motorsports white varsity blue black sale jordans 2017,,,"[407275, 785459, 12100562, 24345303, 2828181, 406916, 407448, 1425082, 28128586]",jordan air 4 retro,,129 90 eur,1
118,"[1359438, 3009561, 18706485, 1637988, 407275, 7822683, 16730434, 16212224, 6831716]",air jordan 4 retro pure money pre order the sneaker authority,,,"[1359438, 3009561, 18706485, 1637988, 407275, 7822683, 16730434, 16212224, 6831716]",air jordan 4 retro pure money the sneaker authority,,,1
119,"[311842, 129333, 2837811, 378923, 6735651, 386117, 483915, 165023, 60517466]",klapki nike benassi jdi black white 343880 090 bludshop com,,,"[311842, 129333, 2837811, 378923, 6735651, 386117, 483915, 165023, 60517466]",nike sportswear benassi jdi douche schoenen zwart wit heren 343880 090,,,1
120,"[3967428, 1543, 209783, 2018, 459794, 54568, 23817385, 8615, 8633]",nike mercurial victory v fg bianco volt rosa hyper nero scarpe da calcio uomo terreni compatti 651632 170,,,"[3967428, 1543, 209783, 2018, 459794, 54568, 23817385, 8615, 8633]",nike mercurial victory v fg scarpe calcio fisso bianco 651632 170 articoli sportivi e abbigliamento sportivo,nike,,1
121,"[65798425, 162797, 8864, 7756499, 18153530, 204350, 2487830, 3374216, 5262520]",nike air zoom pegasus 32 para mujer violeta azul blanco negro zapatillas,,,"[65798425, 162797, 8864, 7756499, 18153530, 204350, 2487830, 3374216, 5262520]",nike women s air zoom pegasus 32 749344 501 footstop,,,1
122,"[6179438, 50817870, 17133430, 181540, 2892548, 829535, 230506, 18128240, 944]",concave quantum sg nero bianco scarpe uomo terreni morbidi,,,"[6179438, 50817870, 17133430, 181540, 2892548, 829535, 230506, 18128240, 944]",concave quantum sg noir blanc chaussures pour homme terrain gras,,,1
123,"[8864, 65798425, 162797, 7756499, 407275, 4697733, 20646860, 862245, 68828046]",nike air zoom pegasus 32 women s running shoes sp16 800 neutral trainers ah,nike,,"[8864, 65798425, 162797, 7756499, 407275, 4697733, 20646860, 862245, 68828046]",nike womens air zoom pegasus 32 hyper orange black volt opt yellow shoes,,,1
124,"[17493275, 2628556, 157064, 1069901, 794586, 12257149, 325718, 358868, 6412219]",puma king it nero bianco oro scarpe calcio campi coperti,,,"[17493275, 2628556, 157064, 1069901, 794586, 12257149, 325718, 358868, 6412219]",puma king top in black white gold football boots indoor soccer cleats team,,,1
125,"[483915, 165023, 60517466, 3341498, 5262520, 448969, 7034804, 1990165, 1990127]",nike mercurial victory v fg bright mango metallic silver hyper turq soccer cleats firm ground,,,"[483915, 165023, 60517466, 3341498, 5262520, 448969, 7034804, 1990165, 1990127]",nike mercurial victory v fg mangue argent turquoise chaussures pour homme terrain sec,,,1
126,"[59977145, 3747883, 3576931, 18669758, 619694, 7062301, 2303668, 763207, 976243]",air jordan 13 retro playoffs black varsity red white vibrant yellow for sale new jordans 2015,,,"[59977145, 3747883, 3576931, 18669758, 619694, 7062301, 2303668, 763207, 976243]",air jordans 13 retro french blue flint grey white for sale cheap kd 9,,,1
127,"[17493275, 2628556, 157064, 794586, 12257149, 1069901, 586918, 358868, 18002980]",puma evospeed 4 fg lava blanco eclipse total botas de futbol terrenos firmes,,,"[17493275, 2628556, 157064, 794586, 12257149, 1069901, 586918, 358868, 18002980]",puma evospeed 4 fg lava blast bianco eclisse totale scarpe uomo terreni compatti,,,1
128,"[5262520, 3341498, 1990127, 7034804, 483915, 165023, 60517466, 4093664, 1990165]",nike zoom winflo 3 negro blanco antracita zapatillas para hombrenegro,,,"[5262520, 3341498, 1990127, 7034804, 483915, 165023, 60517466, 4093664, 1990165]",nike zoom winflo 3 nero bianco anthracide abbigliamento uomo,,,1
129,"[19999941, 220299, 209413, 192508, 2539018, 63833250, 3708941, 596078, 62110401]",nike air zoom structure 19 cp black white volt mens shoes,,,"[19999941, 220299, 209413, 192508, 2539018, 63833250, 3708941, 596078, 62110401]",nike zoom structure 19 comp pack men s running shoes sp16 007 moderate support trai ah,nike,,1
130,"[3341498, 483915, 165023, 60517466, 5262520, 90007, 1990165, 7034804, 1990127]",nike sportswear lunar magista ii fk nero scarpe uomo,,,"[3341498, 483915, 165023, 60517466, 5262520, 90007, 1990165, 7034804, 1990127]",nike sportswear lunar magista ii fk schwarz herren trainingsschuhe,,,1
131,"[59099529, 62097041, 59099640, 255722, 1094136, 1956232, 276854, 26377563, 26377558]",nike junior mercurialx vapor xi ronaldo ic verde volt hasta bianco scarpe campi coperti,,,"[59099529, 62097041, 59099640, 255722, 1094136, 1956232, 276854, 26377563, 26377558]",nike mercurial vapor xi ronaldo in enfant algue volt hasta blanc chaussures de football cr7 indoor i pro direct soccer,,,1
132,"[327247, 65316751, 63400729, 64807354, 65544620, 65541605, 64720754, 65345602, 65388322]",asics gel zaraca 4 nero onice giallo flash scarpe uomo,,,"[327247, 65316751, 63400729, 64807354, 65544620, 65541605, 64720754, 65345602, 65388322]",buty asics gel zaraca 4 9099 treningowe rakiety do squasha badmintona i tenisa erakiety com,,,1
133,"[275326, 16202837, 16201043, 7303410, 23444, 18386491, 27915858, 579455, 933437]",air jordan 5 retro white fire red black cheap jordans 2018,,,"[275326, 16202837, 16201043, 7303410, 23444, 18386491, 27915858, 579455, 933437]",air jordan retro v 5 fire red white black 2013 hoop,,,1
134,"[3576931, 3747883, 976243, 4877938, 5845289, 2303668, 763207, 17660, 7403823]",air jordans 5 retro shanghai shen black varsity maize royal for sale cheap kd 9,,,"[3576931, 3747883, 976243, 4877938, 5845289, 2303668, 763207, 17660, 7403823]",air jordans 5 retro shanghai shen black varsity maize royal for sale new 2017,,,1
135,"[1010478, 3939825, 5575044, 5577888, 2734939, 1506412, 3030663, 2699535, 617249]",nike free run distance negro blanco gris zapatillas de correr,,,"[1010478, 3939825, 5575044, 5577888, 2734939, 1506412, 3030663, 2699535, 617249]",nike free run distance nero bianco grigio scuro lupo scarpe uomo,,,1
136,"[6117237, 17079909, 909731, 860732, 451272, 7749108, 6692959, 6289116, 7537405]",air jordan 11 retro low columbia mens footwear the sneaker authority,,,"[6117237, 17079909, 909731, 860732, 451272, 7749108, 6692959, 6289116, 7537405]","nike air jordan xi retro low unc , 528895 106 43einhalb sneaker store",nike,,1
137,"[6277131, 6277127, 3810031, 15639425, 6831716, 41421, 1124332, 3793823, 6276389]",897331 100 air jordan 11 low heiress frost white pure platinum for sale retro shoes,,,"[6277131, 6277127, 3810031, 15639425, 6831716, 41421, 1124332, 3793823, 6276389]",frost white air jordan 11 low heiress pure platinum 2017,,,1
138,[189325],buty joma propulsion 3 0 fg czarne srebrne bia e m skie pi karskie trawa naturalna lanki,,,[189325],joma propulsion 3 0 fg noir argent blanc chaussures pour homme terrain sec,,,1
139,"[5262520, 483915, 165023, 60517466, 3341498, 7034804, 1990127, 90007, 448969]",nike air zoom pegasus 33 para mujer morado oscuro blanco rosa zapatillas,,,"[5262520, 483915, 165023, 60517466, 3341498, 7034804, 1990127, 90007, 448969]",nike femme air zoom pegasus 33 violet blanc rose chaussures pour,,,1
140,"[483915, 165023, 60517466, 5262520, 7034804, 3341498, 1990127, 90007, 448969]",nike the premier botas f tbol con tacos fg color 599427 018 equipamiento deportivo y casual,nike,,"[483915, 165023, 60517466, 5262520, 7034804, 3341498, 1990127, 90007, 448969]",nike premier fg negro blanco botas de futbol terreno firme tacos,,,1
141,"[327247, 455292, 5725631, 1606761]",asics fuze x lyte 2 thunder blauw zwart wit heren schoenen hardloopschoenen,,,"[327247, 455292, 5725631, 1606761]",asics fuzex lyte 2 niebieski 299 99 pln running t719n4990 up8 com,asics,,1
142,"[3401848, 1320875, 2293949, 26377781, 3630058, 3630062, 3630065, 1990165, 7034804]",nike roshe one premium 833928 004 sneakers for women upclassics,nike,,"[3401848, 1320875, 2293949, 26377781, 3630058, 3630062, 3630065, 1990165, 7034804]",nike sportswear para mujer roshe one premium negro zapatillas casuales,,,1
143,"[61993032, 3341498, 483915, 165023, 60517466, 5262520, 7034804, 1990127, 1990165]",nike zoom train complete grigio nero verde ghost bianco scarpe uomo training regolare,,,"[61993032, 3341498, 483915, 165023, 60517466, 5262520, 7034804, 1990127, 1990165]",zoom train complete nike 882119 004 everysize com,nike,,1
144,"[4080475, 3453198, 1508815, 7379480, 1570535, 3926679, 3358558, 7379520, 16494458]",buty m skie nike roshe run 511881 010 czarne jordan adidas,,,"[4080475, 3453198, 1508815, 7379480, 1570535, 3926679, 3358558, 7379520, 16494458]",nike sportswear roshe run nero antracide sail scarpe uomo,,,1
