,id_left,id_right,label,Key_a,Key_b,id_left,title_left,brand_left,price_left,id_right,title_right,brand_right,price_right
158,158,799,1,65798425,65798425,684711,nike sportswear womens air pegasus 89 black shoes 844888 001,,,4917119,wmns air pegasus 89 nike 844888 001 everysize com,nike,
159,159,801,1,3747883,3747883,17129984,cheap nike air more uptempo og white gum 414962 103 for sale jordan 11 legend blue,,,7749265,cheap nike air more uptempo white gum sale jordans 2017,,
160,160,803,1,137756,137756,14369125,nike wmns tennis classic weiss schwarz 312498 130 purchaze,nike,,3299479,tennis classic nike 312498 130 everysize com,nike,
161,161,1491,1,870,870,12628697,nike free train versatility nero bianco scarpe uomo,,,653994,nike free train versatility noir blanc chaussures pour homme,,
162,162,806,1,696278,696278,10345802,nike wmns air force 1 hi se czarny 369 99 pln lifestyle 860544002 up8 com,nike,,16310735,wmns air force 1 hi se nike 860544 002 everysize com,nike,
163,2137,2376,1,7959867,7959867,794912,asics gel noosa tri 11 t676q 9090 footstop,,,7009219,asics womens gel noosa tri 11 white noise black charcoal shoes,,
164,164,1493,1,483915,483915,6652295,nike mercurial veloce iii neymar jr fg azul blanco marino botas de futbol,,,2185194,nike mercurial veloce iii neymar jr fg blauw orbit wit armory navy heren voetbalschoenen ferme grond,,
165,2497,2232,1,17493275,17493275,17002379,puma esito classico fg nero bianco bronzo scarpe da calcio terreni compatti 10333601,,,12964400,puma esito classico fg noir blanc bronze chaussures de football terrain sec crampons 10333601,,
166,166,1494,1,4660942,4660942,2316786,concave junior volt fg nero oro scarpe terreni compatti,,,2853623,concave volt fg enfant noir or chaussures pour terrain sec,,
167,1896,2919,1,16202837,16202837,14297715,nike sportswear air force 1 mid 07 white mens shoes 315123 111,,,17458673,sneakers buty nike air force 1 07 mid white 315123 111 bludshop com,,
168,168,2276,1,63833250,63833250,17240720,nike womens air zoom structure 19 cp white volt black shoes,,,17290573,nike zoom structure 19 comp pack women s running shoes sp16 107 moderate support tr ah,nike,
169,2073,1951,1,2415656,2415656,17557300,"""Nike WMNS Air Max Thea (599409-007)""@de",,,15016832,nike wmns air max thea black wolf grey anthracite white 599409 007 purchaze,nike,
170,170,814,1,1154327,1154327,9967985,basketball shoes air jordan xiii retro 4815 shop basketmania,,,1561317,cheap air jordan 13 xiii retro bred black varsity red white for sale,,
171,171,816,1,1466199,1466199,1680769,buty nike magista opus fg czarny zielony hyper szkar at pi karskie korki twarde pod o e trawa naturalna lanki 649230 003,,,2305141,nike magista opus fg noir vert hyper rouge chaussures de football terrain sec,,
172,172,819,1,588352,588352,16288310,nike magista obra ii fg rio volt obsidiana jade claro botas de futbol,,,17357308,nike magista obra ii fg turquoise rio volt obsidienne jade chaussures de football homme terrain sec i pro direct soccer,,
173,173,821,1,1990165,1990165,12504353,nike air max 90 essential buty obuwie sportowe m skie darmowa dostawa sizeer,,,2220624,nike air max 90 essential nowo ci 2017 sklep sizeer,,
174,174,824,1,16992370,16992370,8464530,gel fortitude 7 women hardloopschoenen voor dames asics,,,11763312,gel fortitude 7 women scarpe da running per donna asics,,
175,175,1498,1,327247,327247,3819477,nitrofuze men hardloopschoenen voor heren asics,,,14360581,nitrofuze men zapatillas de running para hombre asics,,
176,2970,827,1,1982924,1982924,14685134,air 1 retro high gg nike jordan 332148 405 everysize com,nike jordan,,6090084,shoes air jordan i retro high gs 9378 sale basketball shop basketmania,,
177,177,1499,1,6179438,6179438,2394506,concave quantum 1 0 sg noir blanc chaussures pour homme terrain gras,,,673910,concave quantum 1 0 sg zwart wit heren voetbalschoenen zachte grond,,
178,178,831,1,483915,483915,5014591,dzieci ce buty nike mercurial victory v fg bia y czarny volt pomara czowy pi karskie trawa naturalna lanki,,,1856144,nike jr mercurial victory fg kind fu ballschuhe nocken farbe wei 651634 107 der online shop f r deine sportbekleidung,nike,
179,2266,2285,1,12109062,12109062,17036142,puma bog sock core high risk red mens shoes 362038 03,,,7094529,sneakers buty puma bog sock core high risk red 362038 03 bludshop com,,
180,180,834,1,10264518,10264518,7004425,nike tiempo legend sg pro anthracite noir volt chaussures pour homme terrain gras,,,10583679,nike tiempo legend sg pro antracide nero volt scarpe uomo terreni morbidi,,
181,181,1501,1,17493275,17493275,15250563,puma evospeed ii sl cuir tricks fg rose jaune noir chaussurs pour homme terrain sec,,,8992507,puma evospeed ii sl piel tricks fg rosa amarillo negro botas de futbol terrenos firmes,,
182,182,1502,1,2544069,2544069,13433640,keen alamosa chocolate brown bronze green en,,,14108570,keen alamosa chocolate brown bronze green se,,
183,183,842,1,54078,17493275,7502439,nordrana basket set of 4 gray ikea,,14 99,14227280,puma junior evospeed 4 2 ag blu pesca scarpe da calcio erba artificiale,,
184,184,1503,1,476543,476543,4745621,nike f c zoom mercurial xi fk rot herren trainingsschuhe,,,6202834,nike f c zoom mercurial xi fk university rood 3rd oct heren schoenen hardloopschoenen,,
185,185,845,1,16232079,16232079,13662263,asics gel noosa tri 11 czarny 379 99 pln running t626n9601 up8 com,asics,,17361102,asics gel noosa tri 11 herren laufschuhe farbe vielfarbig t626n 9601 der online shop f r deine sportbekleidung,asics,
186,2346,847,1,2870245,2870245,12307688,air jordan 6 retro gs premium heiress black white girls size for sale shoes,,,13045187,basketball shoes air jordan vi retro prm heriress sale shop basketmania,,
187,187,848,1,327247,327247,226378,asics hyper ld 5 chaussures pointes couleur bleu g404y 4399 anima sportiva sport boutique,asics,,1422673,asics hyper ld 5 zapatillas con clavos color azul g404y 4399 equipamiento deportivo y casual,asics,
188,188,849,1,1989695,1989695,14062010,nike tiempo mystic v fg platino puro nero arancione hyper scarpe uomo terreni compatti,,,16091669,nike tiempo mystic v fg pure platinum black hyper orange mens soccer shoes firm ground,,
189,189,850,1,909574,909574,12420442,nike tiempo legacy ii fg fu ballschuhe nocken farbe wei 819218 108 der online shop f r deine sportbekleidung,nike,,16044673,nike tiempo legacy ii fg white black total orange mens boots firm ground,,
190,190,852,1,3047406,3047406,16117501,nike sportswear roshe run gris blanco zapatillas deportivas,,,10869867,sneakers buty nike roshe one wolf grey white 511881 023 bludshop com,,
191,191,856,1,11617609,11617609,6461245,air max 90 essential nike 537384 201 everysize com,nike,,14594042,nike air max 90 essential 537384 201 sneakers for men upclassics,nike,
192,2099,2983,1,4093664,4093664,880501,buty nike hypervenom phelon ii fg metaliczny czerwony br z czarny zielony m skie pi karskie trawa naturalna lanki 749896 903,,,8510889,nike hypervenom phelon ii fg bronzo metallico nero verde glow scarpe uomo terreni compatti,,
193,193,1505,1,26110155,26110155,14426049,nike magista ola ii fg fu ballschuhe nocken farbe gr n 844420 375 der online shop f r deine sportbekleidung,nike,,11033585,nike magista ola ii fg rio teal volt ossidiana giada clear scarpe uomo terreni compatti,,
194,194,860,1,65316751,65316751,11253632,asics gel cumulus 19 niebieski 399 99 pln running t7b8n4890 up8 com,asics,,15015610,gel cumulus 19 women road running asics,,
195,195,1506,1,5213746,5213746,1806461,air jordan 7 retro pantone mens footwear the sneaker authority,,,2418018,air jordan 7 retro pantone pre order the sneaker authority,,
196,196,861,1,3639436,3639436,9679700,nike kawa adjustable men s slide sandals white black,lacrosse monkey,usd 29 98,2558232,nike kawa adjustable men s slide sandals white black clearance footwear,baseball monkey,usd 29 98
197,197,862,1,129180,129180,10616780,nike sportswear classic cortez leather white midnight navy gym red mens shoes,,,5664863,nike sportswear classic cortez piel blanco azul marino verde zapatillas para hombre deportivas,,
198,198,1507,1,4660942,4660942,6746339,concave volt 1 0 sg noir blanc chaussures de football homme terrain gras,,,9279134,concave volt 1 0 sg zwart wit heren voetbalschoenen zachte grond,,
199,199,1508,1,17493275,17493275,11026490,puma evospeed sl s ii fg blanco negro naranja botas de futbol terrenos firmes,,,10976332,puma evospeed sl s ii fg the soccer factory,,
200,200,2148,1,1130577,1130577,13430519,nike free rn flyknit black white mens shoes 831069 001,,,9741358,nike free run flyknit black white mens shoes 831069 001,,
201,201,868,1,3874824,3874824,7642701,nike tiempo legend vi fg giada nero volt scarpe uomo terreni compatti,,,6322483,nike tiempo legend vi fg man soccer shoes colour green 819177 307 athletic footwear apparel and sports equipment,nike,
202,202,871,1,3870357,3870357,7827894,cage swirls green vector image swirl images within floral decorative over 17 000,,,4318325,puma evopower 4 3 youth fg safety yellow black atomic blue mens boots firm ground,,
203,203,1972,1,17114195,17114195,8588982,nike air zoom pegasus 33 concord blanco negro verde zapatillas para hombre,,,17384828,nike air zoom pegasus 33 concord white black electric green mens shoes,,
204,2233,873,1,2660498,2660498,15862441,asics gel saga winter trail pack h5t4n 9090 purchaze,asics,,10176317,gel saga,,eur 49 50
205,205,875,1,5499752,5499752,4547526,nike f c free hypervenom 2 nero scarpe uomo 3rd oct,,,1383719,nike f c free hypervenom 2 zwart 3rd oct heren schoenen hardloopschoenen,,
206,206,877,1,327247,327247,11911895,gel kayano trainer evo unisex men s sneakers asics tiger,,,13154147,sneakers buty asics gel kayano trainer evo gecko green guava hn6d0 8873 bludshop com,,
207,2031,878,1,2026422,2026422,8459917,nike roshe one black 511881 026 purchaze,nike,,442409,sneakers buty nike roshe one black 511881 026 bludshop com,,
208,2367,879,1,1191288,1191288,4439593,air force 1 mid 07,,54 50 eur,16731262,nike sportswear air force 1 mid 07 obsidian mens shoes gum light brown 315123 408,,
209,209,880,1,7304108,7304108,13262764,keen mckenzie brindle ensign red ch fr,,,10572909,keen mckenzie brindle ensign red dk,,
210,210,883,1,483915,483915,11703407,nike junior hypervenom phelon fg noir orange total chaussures de football terrain sec enfant,,,8498541,nike junior hypervenom phelon fg zwart orange voetbalschoenen ferme grond kinderen,,
211,211,885,1,157064,157064,1877943,puma evopower 3 2 fg bianco eclisse totale lava blast scarpe uomo terreni compatti,,,6080928,puma evopower 3 2 fg blanc eclipse totale lave chaussures homme terrain sec,,
212,212,887,1,2026422,2026422,5010241,nike w roshe one czarny 299 99 pln sneakersy 844994002,nike,,16934744,wmns roshe one nike 844994 002 everysize com,nike,
213,213,1510,1,2031485,2031485,2180053,under armour corespeed force 3 0 fg black mens soccer cleats firm ground 1278818 006 neon coral,,,5772383,under armour corespeed force 3 0 fg noir chaussures de football terrain sec,,
214,214,1511,1,448969,448969,17176841,nike mercurial vapor xi fg black pink blast mens soccer cleats firm ground,,,6265824,nike mercurial vapor xi fg nero rosa blast scarpe uomo terreni compatti,,
215,215,892,1,1990165,1990165,12563829,nike mercurial vapor xi fg carmin volt rose chaussures pour homme terrain sec,,,976808,nike mercurial vapor xi fg cremise totale volt rosa blast scarpe uomo terreni compatti,,
216,216,894,1,3412968,3412968,12394518,concave quantum fg blanco rosa botas de futbol terrenos firmes,,,8204451,concave quantum fg white pink mens soccer cleats firm ground,,
217,217,895,1,52303067,52303067,5666309,metcon dsx flyknit nike 852930 003 everysize com,nike,,14193344,nike metcon dsx flyknit gris lobo negro zapatillas de entrenamiento,,
218,218,898,1,3412968,3412968,14066406,concave quantum fg bianco nero scarpe uomo terreni compatti,,,3922451,concave quantum fg white black mens soccer cleats firm ground,,
219,2753,899,1,5368216,5368216,15582657,asics gel lyte iii valentines pack h63qq 2323 purchaze,asics,,8956778,asics tiger gel lyte iii valentines day pack red mens shoes h63qq 2323,,
220,220,901,1,50412595,50412595,3321570,concave volt 1 0 sg negro rosa botas de futbol terrenos blandos,,,15488998,concave volt 1 0 sg nero rosa scarpe uomo terreni morbidi,,
221,221,1512,1,407275,407275,2662190,air jordan 13 retro low brave blue mens footwear the sneaker authority,,,4195511,basketball shoes jordan retro xiii low 10544 air ukryte shop basketmania,,
222,222,903,1,327247,327247,269409,asics gel respector shadow nero scarpe uomo,,,7510613,asics gel respector shadow schwarz retro laufschuhe,,
223,223,1513,1,17493275,17493275,11132074,puma king ii fg amarillo negro botas de futbol terrenos firmes,,,9964047,puma king ii fg the soccer factory,,
224,2876,2518,1,19999941,19999941,12252914,nike zoom speed tr3 rojo blanco negro zapatillas para hombre,,,16715826,nike zoom speed tr3 rouge blanc noir orange chaussures pour homme,,
225,225,908,1,27217352,27217352,12025463,2017 air jordan 12 bordeaux men s shoes 130690 617 for sale retro,,,7317142,2017 air jordan 12 bordeaux metallic silver sail cheap sale jordans,,
226,226,910,1,1069901,1069901,12872196,puma suede classic czarny 279 99 pln sneakersy 35263403,puma,,12102407,puma suede classic zwart heren schoenen trainers sportschoenen,,
227,227,911,1,13632727,13632727,13751342,nike magista onda ic comprare e offerta su goalinn,nike,,11302181,nike magista onda ic goalinn,nike,
228,228,913,1,17493275,17493275,5416955,puma speed 300 ignite bianco blu atomic rosso blast scarpe uomo,,,386465,puma speed 300 ignite blanc bleu atomique rouge chaussures pour homme,,
229,229,915,1,5089308,5089308,17321281,nike sportswear womens air max ultra bw black shoes pure platinum white 819638 001,,,14346105,wmns air max bw ultra nike 819638 001 everysize com,nike,
230,230,917,1,4096519,4096519,14392166,nike sportswear tech fleece pant carbon heather mens clothing black 832120 091,,,9548374,pantaloni nike sportswear tech fleece erica carbone abbigliamento uomo,,
231,231,1515,1,327247,327247,1034584,asics gel kayano trainer knit mt nero scarpe uomo,,,14999726,gel kayano trainer knit mt sneaker f r herren men s sneakers asics tiger,,
232,2827,2959,1,483915,483915,12548729,nike metcon 2 negro blanco gris lobo volt zapatillas de deporte,,,16392164,nike metcon 2 nero bianco grigio lupo volt scarpe uomo training regolare,,
233,233,923,1,5664626,5664626,10539505,gel fujilyte men trail running asics,,,15121454,gel fujilyte men s trail running hiking shoes asics,,
234,234,926,1,17493275,17493275,1163974,puma evopower 4 2 fg junior peacoat wit bright plasma voetbalschoenen jr ferme grond kinderen 10322801,,,1084871,puma junior evopower 4 2 fg peacoat bianco plasma splendente scarpe da calcio 10322801,,
235,235,928,1,711916,711916,15396317,2017 red suede air jordan 5 university black hoop,,,1497386,air jordan retro 5 flight suit grosbasket,,
236,236,1517,1,1990165,1990165,1351826,nike zoom speed tr3 carmin noir hyper volt chaussures pour homme,,,10345215,nike zoom speed tr3 cremise totale nero hyper volt scarpe uomo,,
